trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.69073433063735468}",20,0,-19.14434595001577,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.68935424252422239}",25,18,-1.5753497368304403,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.68797691182897946}",20,0,-42.8627362198536,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.68660233304230101}",20,3,-63.35221346964809,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
189,False,"{'a': 0.5, 'e': 0.68523050066587032}",25,0,-179.89091246241,"{0: 12, 1: 5, 2: 3, 3: 3, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.68386140921235583}",30,0,-45.7833937766983,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.68249505320539006}",30,19,-39.73372925805656,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
192,False,"{'a': 0.5, 'e': 0.68113142717954711}",20,5,-94.97805389553707,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 2}",1
193,False,"{'a': 0.5, 'e': 0.67977052568032104}",25,0,-56.8272346068368,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.67841234326410405}",25,7,-12.09051890270717,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.67705687449816465}",20,5,-35.35995491160693,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.67570411396062602}",25,14,-13.99383389239875,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.6743540562404442}",20,0,-35.06662322279391,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.67300669593738638}",35,0,-226.70384737395722,"{0: 18, 1: 4, 2: 9, 3: 1, 4: 3}",0
199,False,"{'a': 0.5, 'e': 0.67166202766200978}",20,9,-34.1111770632665,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.67032004603563933}",25,0,-36.46298597708936,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.66898074569034671}",20,0,-117.37610612878079,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.66764412126892891}",25,0,-55.36376069066178,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.66631016742488636}",20,0,-45.62957046193429,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.66497887882240192}",20,0,-8.81553040080715,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.6636502501363194}",30,8,-148.08649898973064,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 3}",1
206,False,"{'a': 0.5, 'e': 0.66232427605212219}",20,0,-59.44274300372154,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.66100095126591241}",25,0,-110.1444044535713,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
208,False,"{'a': 0.5, 'e': 0.65968027048438904}",25,0,-151.46011085954447,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.65836222842482717}",20,4,-17.942125557164147,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.65704681981505675}",30,0,-135.31970319515077,"{0: 20, 1: 1, 2: 4, 3: 4, 4: 1}",0
211,False,"{'a': 0.5, 'e': 0.65573403939344177}",25,0,-115.93293062665002,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.65442388190885858}",25,11,-7.600738625673272,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.6531163421206756}",20,0,-57.21782341760857,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
214,False,"{'a': 0.5, 'e': 0.65181141479873195}",20,8,2.9689339192365596,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.65050909472331653}",35,0,-131.29256030828282,"{0: 22, 1: 4, 2: 6, 3: 2, 4: 1}",1
216,False,"{'a': 0.5, 'e': 0.64920937668514744}",25,0,-29.69903409044034,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.64791225548535059}",35,1,-48.8846971391099,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.64661772593543965}",20,0,-70.34227233755806,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
219,False,"{'a': 0.5, 'e': 0.64532578285729458}",35,18,-91.79174621124902,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
220,False,"{'a': 0.5, 'e': 0.64403642108314141}",30,0,-128.89898042153433,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
221,False,"{'a': 0.5, 'e': 0.64274963545553121}",25,0,-108.42118454009864,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.64146542082731983}",20,9,-92.39011808096342,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 2}",1
223,False,"{'a': 0.5, 'e': 0.64018377206164712}",25,17,-2.117368132962522,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.63890468403191625}",25,0,-59.16211354556674,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.63762815162177333}",30,0,-207.36678313337814,"{0: 16, 1: 2, 2: 6, 3: 4, 4: 2}",0
226,False,"{'a': 0.5, 'e': 0.63635416972508707}",25,0,-148.70945905602107,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.63508273324592812}",35,19,-36.73632612262374,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
228,False,"{'a': 0.5, 'e': 0.63381383709854899}",20,0,-46.53700864995015,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.6325474762073634}",25,0,-102.91149595163199,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.63128364550692595}",25,0,-61.12313116025789,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.63002233994191226}",20,9,-55.322544379472596,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
232,False,"{'a': 0.5, 'e': 0.62876355446709842}",30,0,-62.522716118826445,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.62750728404734069}",25,0,-64.71440137638582,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.62625352365755593}",20,4,-59.36122354688789,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
235,False,"{'a': 0.5, 'e': 0.62500226828270078}",20,14,-44.00080819826041,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.5, 'e': 0.62375351291775205}",30,0,-176.6343614096257,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
237,False,"{'a': 0.5, 'e': 0.62250725256768669}",30,0,-60.05348397621606,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.62126348224746164}",20,0,-51.754092261059604,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.6200221969819939}",20,0,-55.72383677476123,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.61878339180614084}",20,16,10.088913981258704,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.61754706176467999}",30,0,-113.79906198087635,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
242,False,"{'a': 0.5, 'e': 0.61631320191228967}",20,12,2.4911757718236243,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.61508180731352868}",20,0,-0.7269496373407556,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.6138528730428171}",20,10,-44.07565874606329,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
245,False,"{'a': 0.5, 'e': 0.61262639418441611}",20,7,-25.66249146003816,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.6114023658324087}",20,11,-47.47564503166363,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
247,False,"{'a': 0.5, 'e': 0.6101807830906798}",30,9,-20.0788419654932,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.60896164107289685}",20,12,-8.973893146940663,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.60774493490249015}",20,3,-30.415584361455476,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.60653065971263342}",25,18,-18.559474575203822,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.60531881064622428}",20,6,-1.9123027868011215,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.60410938285586468}",20,7,-34.39456604919917,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.60290237150384207}",20,6,-84.34737336464045,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 1}",1
254,False,"{'a': 0.5, 'e': 0.60169777176210937}",20,6,-9.373027653223911,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.6004955788122659}",25,0,-76.21271994214635,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.59929578784553839}",20,10,-9.296371954688512,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.59809839406276133}",20,0,-23.859258403322368,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.59690339267435799}",20,8,-80.30563038357158,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 1}",1
259,False,"{'a': 0.5, 'e': 0.5957107789003212}",20,0,-89.88967089534648,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.59452054797019438}",25,0,-51.123237636379784,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.59333269512305198}",25,5,-21.79726697350725,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.59214721560748129}",25,5,-81.68741759965016,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
263,False,"{'a': 0.5, 'e': 0.59096410468156246}",25,0,-39.546868657440655,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.58978335761285039}",30,0,-131.02219289764224,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.58860496967835518}",20,11,-25.733095492138546,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.58742893616452341}",25,0,-64.25765997962661,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.58625525236721965}",20,0,-107.56488845569648,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
268,False,"{'a': 0.5, 'e': 0.58508391359170686}",20,5,-109.54457136157201,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 2}",1
269,False,"{'a': 0.5, 'e': 0.58391491515262872}",20,3,-14.987445225892499,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.58274825237398964}",30,0,-67.80768288594952,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.5815839205891371}",20,0,-62.701007441150246,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.58042191514074237}",20,11,-15.7723092594049,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.57926223138078203}",25,4,-167.8908376680347,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 3}",1
274,False,"{'a': 0.5, 'e': 0.57810486467051958}",30,2,-131.30453783663714,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 2}",1
275,False,"{'a': 0.5, 'e': 0.57694981038048665}",25,3,-71.58212257103068,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
276,False,"{'a': 0.5, 'e': 0.57579706389046448}",20,5,-52.9656259621956,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
277,False,"{'a': 0.5, 'e': 0.5746466205894657}",25,0,-38.41162113130193,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.57349847587571534}",20,0,-161.32719015149235,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
279,False,"{'a': 0.5, 'e': 0.57235262515663321}",20,5,-25.72439868433875,"{0: 9, 1: 4, 2: 2, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.57120906384881487}",25,1,-40.62581937891156,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 1}",1
281,False,"{'a': 0.5, 'e': 0.57006778737801345}",30,14,-15.802366001686535,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.56892879117912176}",20,9,-63.66245039884132,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
283,False,"{'a': 0.5, 'e': 0.56779207069615323}",30,0,-1.349240493752461,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.56665762138222464}",25,0,-43.73862325481493,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.56552543869953709}",20,0,-24.344192412739698,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.56439551811935829}",20,0,-76.3890807383455,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.56326785512200461}",25,18,-42.04870154371503,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
288,False,"{'a': 0.5, 'e': 0.56214244519682244}",20,0,-68.47849300812352,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.56101928384217059}",20,11,2.8316563492698568,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.55989836656540204}",20,8,10.793954170912663,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.55877968888284635}",30,0,-60.71267368940322,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",1
292,False,"{'a': 0.5, 'e': 0.55766324631979125}",20,12,-4.701805614527547,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.55654903441046488}",25,0,-34.67690040498846,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.55543704869801824}",20,11,16.50855693904235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.5543272847345071}",20,14,-41.66021184680409,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
296,False,"{'a': 0.5, 'e': 0.55321973808087388}",25,0,-170.54878065721692,"{0: 15, 1: 1, 2: 4, 3: 3, 4: 2}",0
297,False,"{'a': 0.5, 'e': 0.5521144043069306}",25,8,-100.26732348805751,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 3}",1
298,False,"{'a': 0.5, 'e': 0.55101127899134072}",25,0,-3.718450401460515,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.54991035772160157}",20,0,-107.3154057574134,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.5488116360940265}",25,0,-87.38002288345037,"{0: 17, 1: 0, 2: 5, 3: 3, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.5477151097137275}",20,4,-15.592201194504156,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.54662077419459765}",25,0,-32.72901879023118,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.54552862515929335}",20,9,-4.027804157314741,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.54443865823921711}",20,0,-55.35315258819116,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.54335086907449981}",25,0,-13.545285309164765,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.54226525331398323}",20,0,-48.40639734432737,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.54118180661520288}",25,8,-12.247901629303112,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.54010052464437064}",25,0,-51.00004368205723,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
309,False,"{'a': 0.5, 'e': 0.53902140307635704}",20,0,-21.8034567609592,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.53794443759467447}",25,5,21.11315064566341,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.53686962389145954}",20,2,-38.39367895418831,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
312,False,"{'a': 0.5, 'e': 0.53579695766745605}",20,0,-65.17344731352912,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.53472643463199754}",20,0,-26.008354336055444,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
314,False,"{'a': 0.5, 'e': 0.53365805050299064}",20,0,-90.81061702186993,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
315,False,"{'a': 0.5, 'e': 0.53259180100689718}",25,0,-18.635473845340417,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.53152768187871791}",30,11,-68.63128102899184,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
317,False,"{'a': 0.5, 'e': 0.53046568886197487}",25,0,7.710209051441903,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.52940581770869455}",25,16,8.304616367809304,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.52834806417939095}",25,8,8.04364790589543,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.52729242404304855}",25,0,-51.57899839789645,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.52623889307710536}",25,18,8.75279625834381,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.52518746706743613}",20,0,-25.042539157527717,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
323,False,"{'a': 0.5, 'e': 0.5241381418083354}",20,9,-78.26093512452891,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 1}",1
324,False,"{'a': 0.5, 'e': 0.52309091310250078}",20,0,-21.55013743713656,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.52204577676101604}",25,2,-39.92687751202616,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.52100272860333441}",25,9,-13.570769057670736,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.51996176445726183}",20,0,-77.83359824675856,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
328,False,"{'a': 0.5, 'e': 0.51892288015894039}",20,0,31.856186905499566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.5178860715528314}",20,11,16.5671173443436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.51685133449169918}",20,0,-20.91456360675127,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.51581866483659411}",35,12,-82.98236102346195,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 1}",1
332,False,"{'a': 0.5, 'e': 0.51478805845683617}",20,14,0.568935435622699,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.5137595112299983}",25,7,-53.821075939941224,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
334,False,"{'a': 0.5, 'e': 0.5127330190418905}",20,6,-4.26910111089656,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.51170857778654244}",20,0,-28.286551995986237,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
336,False,"{'a': 0.5, 'e': 0.51068618336618787}",20,0,12.606460822783426,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.50966583169124757}",25,0,-55.083580832038514,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
338,False,"{'a': 0.5, 'e': 0.50864751868031366}",20,11,-32.89856193418936,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.50763124026013273}",20,0,-80.37246411403586,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.50661699236558955}",25,0,-64.50069692327597,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.50560477093969147}",25,0,-4.8033431291719975,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.50459457193355117}",20,7,-19.670727981332444,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.50358639130637139}",20,0,-82.07456464366035,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
344,False,"{'a': 0.5, 'e': 0.50258022502542832}",25,0,-100.37424954566495,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
345,False,"{'a': 0.5, 'e': 0.50157606906605545}",25,3,-49.1189236558878,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
346,False,"{'a': 0.5, 'e': 0.50057391941162765}",20,9,9.410633948939038,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.49957377205354492}",20,1,-4.0931392093233505,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.49857562299121649}",25,2,11.945472918794895,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.4975794682320448}",35,8,-59.5423479255289,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 1}",1
350,False,"{'a': 0.5, 'e': 0.49658530379140947}",20,0,15.475410840939363,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
351,False,"{'a': 0.5, 'e': 0.4955931256926514}",25,13,-13.662039753563434,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.49460292996705701}",25,17,-6.542440152128812,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.49361471265384183}",20,0,-74.12750943081647,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.49262846980013547}",25,19,12.780201886870358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.4916441974609651}",20,10,-33.02032616474396,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
356,False,"{'a': 0.5, 'e': 0.49066189169924013}",20,9,-57.636815757235595,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
357,False,"{'a': 0.5, 'e': 0.4896815485857362}",30,12,-0.7847585922834259,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.4887031641990795}",25,15,2.534096099107308,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.48772673462573118}",20,0,-53.037963233379834,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
360,False,"{'a': 0.5, 'e': 0.48675225595997168}",20,4,-44.74766956603234,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.485779724303885}",20,0,-8.433885696612371,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.48480913576734325}",30,6,-35.22279626467325,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.48384048646799099}",25,13,4.186962933131185,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.48287377253122976}",35,20,-52.022685774833775,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
365,False,"{'a': 0.5, 'e': 0.48190899009020244}",30,4,-35.200239510429206,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.48094613528577801}",25,20,9.913541056093225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.47998520426653601}",25,0,-69.07909414944959,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
